SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_Abs_I_x LapEnd,DJump_Abs_I_y LapEnd,DJump_Abs_I_z LapEnd,0-ACC_N,0-ACC_N_ROT_filtered,0-Acc_x_Fil,0-Acc_y_Fil,0-Acc_z_Fil,0-Gyro_x_Fil,0-Gyro_y_Fil,0-Gyro_z_Fil,25-ACC_N,25-ACC_N_ROT_filtered,25-Acc_x_Fil,25-Acc_y_Fil,25-Acc_z_Fil,25-Gyro_x_Fil,25-Gyro_y_Fil,25-Gyro_z_Fil,50-ACC_N,50-ACC_N_ROT_filtered,50-Acc_x_Fil,50-Acc_y_Fil,50-Acc_z_Fil,50-Gyro_x_Fil,50-Gyro_y_Fil,50-Gyro_z_Fil,75-ACC_N,75-ACC_N_ROT_filtered,75-Acc_x_Fil,75-Acc_y_Fil,75-Acc_z_Fil,75-Gyro_x_Fil,75-Gyro_y_Fil,75-Gyro_z_Fil
0609-1-01-611,Salto C,3.976,362.366,-16.839,29.155,391.063,45.271,26.881,36.576,2.662,-0.113,15.761,-1.203,60.998,-12.62,26.881,36.576,2.662,-0.113,15.761,-1.203,60.998,-12.62,26.881,36.576,2.662,-0.113,15.761,-1.203,60.998,-12.62,26.881,36.576,2.662,-0.113,15.761,-1.203,60.998,-12.62
0609-1-01-612,Doppelsalto B,2.708,708.808,-23.975,73.867,739.358,53.605,29.645,39.492,-1.446,-0.389,14.064,9.225,112.365,-31.537,29.645,39.492,-1.446,-0.389,14.064,9.225,112.365,-31.537,29.645,39.492,-1.446,-0.389,14.064,9.225,112.365,-31.537,29.645,39.492,-1.446,-0.389,14.064,9.225,112.365,-31.537
0609-1-01-614,Salto C,25.831,361.266,-17.836,38.272,378.94,39.332,26.119,36.125,1.561,-0.277,16.146,2.244,96.459,-19.658,26.119,36.125,1.561,-0.277,16.146,2.244,96.459,-19.658,26.119,36.125,1.561,-0.277,16.146,2.244,96.459,-19.658,26.119,36.125,1.561,-0.277,16.146,2.244,96.459,-19.658
0609-1-01-615,Doppelsalto B,-2.159,701.557,-33.426,77.53,733.723,71.175,31.299,40.289,-2.611,0.144,12.055,0.641,128.077,-21.478,31.299,40.289,-2.611,0.144,12.055,0.641,128.077,-21.478,31.299,40.289,-2.611,0.144,12.055,0.641,128.077,-21.478,31.299,40.289,-2.611,0.144,12.055,0.641,128.077,-21.478
0609-1-01-617,Salto C,21.785,353.472,-20.578,37.256,356.056,49.975,26.877,37.227,4.201,1.227,15.233,-4.633,111.11,-20.734,26.877,37.227,4.201,1.227,15.233,-4.633,111.11,-20.734,26.877,37.227,4.201,1.227,15.233,-4.633,111.11,-20.734,26.877,37.227,4.201,1.227,15.233,-4.633,111.11,-20.734
0609-1-01-618,Doppelsalto B,-15.879,708.939,-36.821,72.793,726.787,74.814,29.959,38.666,-0.654,1.855,12.364,-13.273,136.501,-43.583,29.959,38.666,-0.654,1.855,12.364,-13.273,136.501,-43.583,29.959,38.666,-0.654,1.855,12.364,-13.273,136.501,-43.583,29.959,38.666,-0.654,1.855,12.364,-13.273,136.501,-43.583
0609-1-01-624,Bauchsprung,-9.057,-41.704,-5.447,18.078,115.083,34.256,21.453,31.137,3.111,-0.329,18.476,1.933,-13.38,0.061,21.453,31.137,3.111,-0.329,18.476,1.933,-13.38,0.061,21.453,31.137,3.111,-0.329,18.476,1.933,-13.38,0.061,21.453,31.137,3.111,-0.329,18.476,1.933,-13.38,0.061
0609-1-01-625,Von Bauch in Stand,5.806,42.637,7.611,25.184,85.189,45.209,27.517,38.953,18.232,-0.393,11.13,8.167,-14.154,-7.592,27.517,38.953,18.232,-0.393,11.13,8.167,-14.154,-7.592,27.517,38.953,18.232,-0.393,11.13,8.167,-14.154,-7.592,27.517,38.953,18.232,-0.393,11.13,8.167,-14.154,-7.592
0609-1-01-626,Doppelsalto C,17.395,698.613,-38.26,41.915,701.482,55.821,31.74,38.053,-2.429,-0.844,8.919,12.127,197.311,-15.001,31.74,38.053,-2.429,-0.844,8.919,12.127,197.311,-15.001,31.74,38.053,-2.429,-0.844,8.919,12.127,197.311,-15.001,31.74,38.053,-2.429,-0.844,8.919,12.127,197.311,-15.001
0609-1-01-631,Bauchsprung,-10.027,-35.318,-16.898,23.098,125.716,40.113,20.6,30.597,3.122,-0.663,18.21,-6.433,-6.386,10.993,20.6,30.597,3.122,-0.663,18.21,-6.433,-6.386,10.993,20.6,30.597,3.122,-0.663,18.21,-6.433,-6.386,10.993,20.6,30.597,3.122,-0.663,18.21,-6.433,-6.386,10.993
0609-1-01-632,Von Bauch in Stand,7.446,36.705,18.265,22.644,105.144,37.129,29.009,40.989,16.705,4.134,13.283,1.614,-43.448,15.967,29.009,40.989,16.705,4.134,13.283,1.614,-43.448,15.967,29.009,40.989,16.705,4.134,13.283,1.614,-43.448,15.967,29.009,40.989,16.705,4.134,13.283,1.614,-43.448,15.967
0609-1-01-633,Doppelsalto C,21.379,697.26,-27.783,40.405,697.587,53.306,29.308,36.0,-0.901,-0.063,10.968,0.979,166.22,-14.668,29.308,36.0,-0.901,-0.063,10.968,0.979,166.22,-14.668,29.308,36.0,-0.901,-0.063,10.968,0.979,166.22,-14.668,29.308,36.0,-0.901,-0.063,10.968,0.979,166.22,-14.668
0609-1-01-638,Bauchsprung,0.079,-35.261,-5.321,19.546,117.85,31.916,21.495,31.123,4.012,-0.437,19.231,2.896,-3.391,-4.858,21.495,31.123,4.012,-0.437,19.231,2.896,-3.391,-4.858,21.495,31.123,4.012,-0.437,19.231,2.896,-3.391,-4.858,21.495,31.123,4.012,-0.437,19.231,2.896,-3.391,-4.858
0609-1-01-639,Von Bauch in Stand,4.059,38.251,5.662,23.021,77.139,39.151,30.023,41.766,19.377,0.612,11.987,-3.624,-29.014,2.187,30.023,41.766,19.377,0.612,11.987,-3.624,-29.014,2.187,30.023,41.766,19.377,0.612,11.987,-3.624,-29.014,2.187,30.023,41.766,19.377,0.612,11.987,-3.624,-29.014,2.187
0609-1-01-640,Doppelsalto C,32.706,697.837,-28.506,56.567,698.14,63.181,30.656,37.04,-1.604,-0.394,9.424,8.691,187.571,-20.715,30.656,37.04,-1.604,-0.394,9.424,8.691,187.571,-20.715,30.656,37.04,-1.604,-0.394,9.424,8.691,187.571,-20.715,30.656,37.04,-1.604,-0.394,9.424,8.691,187.571,-20.715
0609-1-01-644,Bauchsprung,-2.802,-34.248,-8.513,15.153,132.717,57.96,21.214,31.153,3.514,-0.623,18.718,1.743,-13.118,3.748,21.214,31.153,3.514,-0.623,18.718,1.743,-13.118,3.748,21.214,31.153,3.514,-0.623,18.718,1.743,-13.118,3.748,21.214,31.153,3.514,-0.623,18.718,1.743,-13.118,3.748
0609-1-01-645,Von Bauch in Stand,-5.972,34.347,9.784,42.043,110.847,54.142,28.916,41.096,16.556,2.424,13.866,-10.447,-43.04,3.689,28.916,41.096,16.556,2.424,13.866,-10.447,-43.04,3.689,28.916,41.096,16.556,2.424,13.866,-10.447,-43.04,3.689,28.916,41.096,16.556,2.424,13.866,-10.447,-43.04,3.689
0609-1-01-646,Doppelsalto C,2.201,698.638,-23.859,38.497,699.516,62.814,30.195,36.831,-0.798,-0.838,10.319,9.932,176.138,-9.628,30.195,36.831,-0.798,-0.838,10.319,9.932,176.138,-9.628,30.195,36.831,-0.798,-0.838,10.319,9.932,176.138,-9.628,30.195,36.831,-0.798,-0.838,10.319,9.932,176.138,-9.628
0609-1-01-649,Bauchsprung,0.233,-42.446,-7.222,18.309,127.442,33.993,21.989,31.857,2.372,-1.031,19.532,-0.977,-14.512,-1.536,21.989,31.857,2.372,-1.031,19.532,-0.977,-14.512,-1.536,21.989,31.857,2.372,-1.031,19.532,-0.977,-14.512,-1.536,21.989,31.857,2.372,-1.031,19.532,-0.977,-14.512,-1.536
0609-1-01-650,Von Bauch in Stand,-0.112,36.844,3.977,26.906,76.036,36.143,27.12,39.174,17.938,0.915,12.335,9.364,-34.169,-5.958,27.12,39.174,17.938,0.915,12.335,9.364,-34.169,-5.958,27.12,39.174,17.938,0.915,12.335,9.364,-34.169,-5.958,27.12,39.174,17.938,0.915,12.335,9.364,-34.169,-5.958
0609-1-01-651,Doppelsalto C,18.735,699.409,-27.531,41.203,699.888,58.425,29.361,36.235,-1.614,-0.689,9.904,8.405,178.676,-12.962,29.361,36.235,-1.614,-0.689,9.904,8.405,178.676,-12.962,29.361,36.235,-1.614,-0.689,9.904,8.405,178.676,-12.962,29.361,36.235,-1.614,-0.689,9.904,8.405,178.676,-12.962
0609-1-01-658,Bauchsprung,-6.817,-46.834,-5.144,15.751,122.523,28.381,20.912,31.25,1.928,-0.668,18.406,0.911,-11.714,-1.156,20.912,31.25,1.928,-0.668,18.406,0.911,-11.714,-1.156,20.912,31.25,1.928,-0.668,18.406,0.911,-11.714,-1.156,20.912,31.25,1.928,-0.668,18.406,0.911,-11.714,-1.156
0609-1-01-659,Von Bauch in Stand,8.485,44.06,3.529,23.268,79.954,49.622,27.832,39.97,19.566,-0.053,10.693,10.462,-9.746,10.295,27.832,39.97,19.566,-0.053,10.693,10.462,-9.746,10.295,27.832,39.97,19.566,-0.053,10.693,10.462,-9.746,10.295,27.832,39.97,19.566,-0.053,10.693,10.462,-9.746,10.295
0609-1-01-660,Doppelsalto C,0.928,709.404,-17.281,43.401,709.408,43.634,30.199,36.255,-2.381,-0.011,10.595,7.841,183.646,-14.087,30.199,36.255,-2.381,-0.011,10.595,7.841,183.646,-14.087,30.199,36.255,-2.381,-0.011,10.595,7.841,183.646,-14.087,30.199,36.255,-2.381,-0.011,10.595,7.841,183.646,-14.087
0609-1-01-663,Bauchsprung,-1.695,-40.573,-12.898,19.34,117.115,39.455,21.891,31.89,3.013,0.441,19.467,-3.385,-6.93,-2.46,21.891,31.89,3.013,0.441,19.467,-3.385,-6.93,-2.46,21.891,31.89,3.013,0.441,19.467,-3.385,-6.93,-2.46,21.891,31.89,3.013,0.441,19.467,-3.385,-6.93,-2.46
0609-1-01-664,Von Bauch in Stand,2.011,40.712,10.098,25.636,73.158,44.35,27.603,40.041,18.869,2.308,10.995,-10.923,-22.209,2.84,27.603,40.041,18.869,2.308,10.995,-10.923,-22.209,2.84,27.603,40.041,18.869,2.308,10.995,-10.923,-22.209,2.84,27.603,40.041,18.869,2.308,10.995,-10.923,-22.209,2.84
0609-1-01-665,Doppelsalto C,8.704,696.184,-22.588,37.826,696.184,50.842,31.65,37.687,-1.194,-0.216,9.689,5.325,186.325,-16.674,31.65,37.687,-1.194,-0.216,9.689,5.325,186.325,-16.674,31.65,37.687,-1.194,-0.216,9.689,5.325,186.325,-16.674,31.65,37.687,-1.194,-0.216,9.689,5.325,186.325,-16.674
0609-1-01-668,Bauchsprung,-11.306,-42.418,-7.215,20.442,120.739,43.838,21.149,31.283,3.685,-0.63,19.086,-4.943,-18.72,8.434,21.149,31.283,3.685,-0.63,19.086,-4.943,-18.72,8.434,21.149,31.283,3.685,-0.63,19.086,-4.943,-18.72,8.434,21.149,31.283,3.685,-0.63,19.086,-4.943,-18.72,8.434
0609-1-01-669,Von Bauch in Stand,2.07,41.922,5.55,22.716,83.819,34.327,29.15,40.807,19.101,1.381,11.771,4.779,-22.774,0.23,29.15,40.807,19.101,1.381,11.771,4.779,-22.774,0.23,29.15,40.807,19.101,1.381,11.771,4.779,-22.774,0.23,29.15,40.807,19.101,1.381,11.771,4.779,-22.774,0.23
0609-1-01-670,Doppelsalto C,4.08,701.805,-33.291,38.449,701.805,57.532,31.317,37.468,-0.796,-0.666,10.29,0.469,184.416,-13.831,31.317,37.468,-0.796,-0.666,10.29,0.469,184.416,-13.831,31.317,37.468,-0.796,-0.666,10.29,0.469,184.416,-13.831,31.317,37.468,-0.796,-0.666,10.29,0.469,184.416,-13.831
0609-1-01-673,Bauchsprung,-5.607,-36.183,-7.896,21.426,124.48,36.662,20.422,30.546,4.192,-0.681,18.454,-10.29,-31.743,4.206,20.422,30.546,4.192,-0.681,18.454,-10.29,-31.743,4.206,20.422,30.546,4.192,-0.681,18.454,-10.29,-31.743,4.206,20.422,30.546,4.192,-0.681,18.454,-10.29,-31.743,4.206
0609-1-01-674,Von Bauch in Stand,6.674,38.967,5.208,28.415,97.473,33.064,28.379,40.54,18.363,0.771,12.202,-4.763,-39.798,-11.722,28.379,40.54,18.363,0.771,12.202,-4.763,-39.798,-11.722,28.379,40.54,18.363,0.771,12.202,-4.763,-39.798,-11.722,28.379,40.54,18.363,0.771,12.202,-4.763,-39.798,-11.722
0609-1-01-675,Doppelsalto C,42.706,704.919,-41.9,48.396,704.919,60.624,29.841,36.344,-0.377,-0.215,10.531,17.001,170.313,-20.3,29.841,36.344,-0.377,-0.215,10.531,17.001,170.313,-20.3,29.841,36.344,-0.377,-0.215,10.531,17.001,170.313,-20.3,29.841,36.344,-0.377,-0.215,10.531,17.001,170.313,-20.3
0609-1-01-678,Bauchsprung,-8.019,-37.564,-6.531,29.295,126.479,35.156,21.47,31.323,2.998,-0.185,19.721,-6.646,-19.18,1.537,21.47,31.323,2.998,-0.185,19.721,-6.646,-19.18,1.537,21.47,31.323,2.998,-0.185,19.721,-6.646,-19.18,1.537,21.47,31.323,2.998,-0.185,19.721,-6.646,-19.18,1.537
0609-1-01-679,Von Bauch in Stand,14.792,32.995,8.413,35.39,72.783,66.86,27.219,39.442,18.701,1.402,11.742,16.751,-33.862,19.956,27.219,39.442,18.701,1.402,11.742,16.751,-33.862,19.956,27.219,39.442,18.701,1.402,11.742,16.751,-33.862,19.956,27.219,39.442,18.701,1.402,11.742,16.751,-33.862,19.956
0609-1-01-680,Doppelsalto C,22.168,709.226,-37.093,43.597,709.226,60.214,28.993,35.661,-0.72,0.526,9.515,0.761,187.873,-29.387,28.993,35.661,-0.72,0.526,9.515,0.761,187.873,-29.387,28.993,35.661,-0.72,0.526,9.515,0.761,187.873,-29.387,28.993,35.661,-0.72,0.526,9.515,0.761,187.873,-29.387
0609-1-01-685,Bauchsprung,-2.843,-40.284,-10.69,13.799,120.615,26.0,21.115,31.113,2.472,-0.491,18.435,-5.355,-12.134,-3.824,21.115,31.113,2.472,-0.491,18.435,-5.355,-12.134,-3.824,21.115,31.113,2.472,-0.491,18.435,-5.355,-12.134,-3.824,21.115,31.113,2.472,-0.491,18.435,-5.355,-12.134,-3.824
0609-1-01-686,Von Bauch in Stand,3.355,37.382,7.181,23.575,90.374,24.24,26.391,38.29,17.045,1.277,11.744,-11.283,-28.433,1.524,26.391,38.29,17.045,1.277,11.744,-11.283,-28.433,1.524,26.391,38.29,17.045,1.277,11.744,-11.283,-28.433,1.524,26.391,38.29,17.045,1.277,11.744,-11.283,-28.433,1.524
0609-1-01-687,Doppelsalto C,28.045,720.824,-20.525,56.442,726.123,56.283,32.337,38.162,-1.651,-0.319,10.461,2.313,185.768,-20.821,32.337,38.162,-1.651,-0.319,10.461,2.313,185.768,-20.821,32.337,38.162,-1.651,-0.319,10.461,2.313,185.768,-20.821,32.337,38.162,-1.651,-0.319,10.461,2.313,185.768,-20.821
0609-1-01-690,Bauchsprung,0.266,-36.237,-4.313,16.256,116.231,30.918,21.346,31.394,3.015,-0.6,19.155,1.1,-11.91,-4.704,21.346,31.394,3.015,-0.6,19.155,1.1,-11.91,-4.704,21.346,31.394,3.015,-0.6,19.155,1.1,-11.91,-4.704,21.346,31.394,3.015,-0.6,19.155,1.1,-11.91,-4.704
0609-1-01-691,Von Bauch in Stand,1.508,36.322,3.908,19.533,88.58,31.914,31.037,42.587,18.326,0.177,13.369,-5.697,-36.806,-7.826,31.037,42.587,18.326,0.177,13.369,-5.697,-36.806,-7.826,31.037,42.587,18.326,0.177,13.369,-5.697,-36.806,-7.826,31.037,42.587,18.326,0.177,13.369,-5.697,-36.806,-7.826
0609-1-01-692,Doppelsalto C,44.646,706.652,-25.702,56.603,707.742,58.176,31.677,37.814,-2.461,-0.839,10.475,12.606,176.943,-13.583,31.677,37.814,-2.461,-0.839,10.475,12.606,176.943,-13.583,31.677,37.814,-2.461,-0.839,10.475,12.606,176.943,-13.583,31.677,37.814,-2.461,-0.839,10.475,12.606,176.943,-13.583
0609-1-01-695,Bauchsprung,-8.441,-44.892,-7.842,21.116,107.617,24.065,21.363,31.09,3.47,-0.49,19.296,-9.035,-28.954,4.072,21.363,31.09,3.47,-0.49,19.296,-9.035,-28.954,4.072,21.363,31.09,3.47,-0.49,19.296,-9.035,-28.954,4.072,21.363,31.09,3.47,-0.49,19.296,-9.035,-28.954,4.072
0609-1-01-696,Von Bauch in Stand,2.567,38.351,4.875,26.546,76.236,36.396,25.854,38.115,19.223,0.724,10.138,8.339,-9.426,13.274,25.854,38.115,19.223,0.724,10.138,8.339,-9.426,13.274,25.854,38.115,19.223,0.724,10.138,8.339,-9.426,13.274,25.854,38.115,19.223,0.724,10.138,8.339,-9.426,13.274
0609-1-01-697,Doppelsalto C,17.435,709.557,-18.812,41.039,709.873,48.189,30.955,37.4,-0.302,-0.079,10.021,14.726,182.221,-13.7,30.955,37.4,-0.302,-0.079,10.021,14.726,182.221,-13.7,30.955,37.4,-0.302,-0.079,10.021,14.726,182.221,-13.7,30.955,37.4,-0.302,-0.079,10.021,14.726,182.221,-13.7
0609-1-01-700,Bauchsprung,-4.395,-45.017,-8.591,22.082,118.599,32.716,21.332,31.476,2.983,-0.952,18.977,-8.86,-20.887,7.048,21.332,31.476,2.983,-0.952,18.977,-8.86,-20.887,7.048,21.332,31.476,2.983,-0.952,18.977,-8.86,-20.887,7.048,21.332,31.476,2.983,-0.952,18.977,-8.86,-20.887,7.048
0609-1-01-701,Von Bauch in Stand,2.959,34.157,5.36,19.13,73.754,40.307,28.168,39.613,19.649,0.891,12.082,5.637,-10.832,6.742,28.168,39.613,19.649,0.891,12.082,5.637,-10.832,6.742,28.168,39.613,19.649,0.891,12.082,5.637,-10.832,6.742,28.168,39.613,19.649,0.891,12.082,5.637,-10.832,6.742
0609-1-01-702,Doppelsalto C,8.446,711.641,-45.503,51.246,714.24,71.313,29.562,35.692,-1.27,-0.133,10.585,20.507,187.778,-19.645,29.562,35.692,-1.27,-0.133,10.585,20.507,187.778,-19.645,29.562,35.692,-1.27,-0.133,10.585,20.507,187.778,-19.645,29.562,35.692,-1.27,-0.133,10.585,20.507,187.778,-19.645
0609-1-01-705,Bauchsprung,-5.562,-37.119,-9.089,18.862,121.786,30.633,20.939,30.818,3.248,-0.007,18.651,-6.612,-24.825,-1.87,20.939,30.818,3.248,-0.007,18.651,-6.612,-24.825,-1.87,20.939,30.818,3.248,-0.007,18.651,-6.612,-24.825,-1.87,20.939,30.818,3.248,-0.007,18.651,-6.612,-24.825,-1.87
0609-1-01-706,Von Bauch in Stand,1.199,36.937,7.331,26.677,83.462,41.397,29.18,41.531,17.134,1.406,12.892,9.37,-31.722,8.033,29.18,41.531,17.134,1.406,12.892,9.37,-31.722,8.033,29.18,41.531,17.134,1.406,12.892,9.37,-31.722,8.033,29.18,41.531,17.134,1.406,12.892,9.37,-31.722,8.033
0609-1-01-707,Doppelsalto C,31.006,701.554,-28.021,67.091,701.645,62.162,30.786,36.971,-1.534,-0.588,9.862,11.308,176.798,-3.128,30.786,36.971,-1.534,-0.588,9.862,11.308,176.798,-3.128,30.786,36.971,-1.534,-0.588,9.862,11.308,176.798,-3.128,30.786,36.971,-1.534,-0.588,9.862,11.308,176.798,-3.128
0609-1-01-712,Bauchsprung,-0.501,-34.951,-13.175,24.779,126.47,44.795,21.498,31.249,2.499,-0.746,18.901,-4.281,1.331,0.518,21.498,31.249,2.499,-0.746,18.901,-4.281,1.331,0.518,21.498,31.249,2.499,-0.746,18.901,-4.281,1.331,0.518,21.498,31.249,2.499,-0.746,18.901,-4.281,1.331,0.518
0609-1-01-713,Von Bauch in Stand,1.765,39.947,9.486,20.24,87.377,40.967,27.537,40.009,18.126,1.298,11.271,3.0,-27.389,-1.109,27.537,40.009,18.126,1.298,11.271,3.0,-27.389,-1.109,27.537,40.009,18.126,1.298,11.271,3.0,-27.389,-1.109,27.537,40.009,18.126,1.298,11.271,3.0,-27.389,-1.109
0609-1-01-714,Doppelsalto C,30.664,698.429,-37.754,43.535,703.8,70.047,32.238,38.703,-2.644,-1.06,9.609,12.014,170.234,-15.147,32.238,38.703,-2.644,-1.06,9.609,12.014,170.234,-15.147,32.238,38.703,-2.644,-1.06,9.609,12.014,170.234,-15.147,32.238,38.703,-2.644,-1.06,9.609,12.014,170.234,-15.147
0609-1-01-717,Bauchsprung,-6.415,-43.197,0.549,16.0,118.174,24.974,21.421,31.602,3.222,0.0,18.768,-2.961,-7.178,5.64,21.421,31.602,3.222,0.0,18.768,-2.961,-7.178,5.64,21.421,31.602,3.222,0.0,18.768,-2.961,-7.178,5.64,21.421,31.602,3.222,0.0,18.768,-2.961,-7.178,5.64
0609-1-01-718,Von Bauch in Stand,1.961,42.873,1.136,22.302,94.98,44.609,28.611,40.444,18.164,-1.442,12.508,6.383,-23.153,-10.628,28.611,40.444,18.164,-1.442,12.508,6.383,-23.153,-10.628,28.611,40.444,18.164,-1.442,12.508,6.383,-23.153,-10.628,28.611,40.444,18.164,-1.442,12.508,6.383,-23.153,-10.628
0609-1-01-719,Doppelsalto C,41.73,698.962,-27.103,65.899,702.069,69.19,31.337,37.952,-2.565,-0.362,10.449,6.681,164.106,-16.173,31.337,37.952,-2.565,-0.362,10.449,6.681,164.106,-16.173,31.337,37.952,-2.565,-0.362,10.449,6.681,164.106,-16.173,31.337,37.952,-2.565,-0.362,10.449,6.681,164.106,-16.173
0609-1-01-722,Bauchsprung,0.624,-39.76,-6.309,15.305,121.412,27.574,22.091,31.972,2.061,-0.757,19.988,-0.403,-13.051,-0.288,22.091,31.972,2.061,-0.757,19.988,-0.403,-13.051,-0.288,22.091,31.972,2.061,-0.757,19.988,-0.403,-13.051,-0.288,22.091,31.972,2.061,-0.757,19.988,-0.403,-13.051,-0.288
0609-1-01-723,Von Bauch in Stand,6.056,35.314,10.082,17.467,68.16,30.123,26.612,39.033,17.898,0.972,13.262,-6.559,-30.567,6.196,26.612,39.033,17.898,0.972,13.262,-6.559,-30.567,6.196,26.612,39.033,17.898,0.972,13.262,-6.559,-30.567,6.196,26.612,39.033,17.898,0.972,13.262,-6.559,-30.567,6.196
